identifier_id,person_id,scheme,value,status,issued_on,observed_at,source_system
CI-100740,CP-000740,uin,2316756209,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000741,CP-000741,brn,BRN-1954-0303-00741,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100741,CP-000741,uin,2316765336,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000742,CP-000742,brn,BRN-2022-0401-00742,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100742,CP-000742,uin,2316774465,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000743,CP-000743,brn,BRN-2017-0402-00743,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100743,CP-000743,uin,2316783594,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000744,CP-000744,brn,BRN-1957-0403-00744,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100744,CP-000744,uin,2316792723,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000745,CP-000745,brn,BRN-1972-0101-00745,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100745,CP-000745,uin,2316801858,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000746,CP-000746,brn,BRN-1992-0102-00746,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100746,CP-000746,uin,2316810981,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000747,CP-000747,brn,BRN-1953-0103-00747,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100747,CP-000747,uin,2316820114,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000748,CP-000748,brn,BRN-1979-0201-00748,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100748,CP-000748,uin,2316829240,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000749,CP-000749,brn,BRN-2012-0202-00749,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100749,CP-000749,uin,2316838371,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000750,CP-000750,brn,BRN-1976-0203-00750,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100750,CP-000750,uin,2316847503,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000751,CP-000751,brn,BRN-2004-0301-00751,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100751,CP-000751,uin,2316856634,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000752,CP-000752,brn,BRN-1985-0302-00752,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100752,CP-000752,uin,2316865768,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000753,CP-000753,brn,BRN-2020-0303-00753,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100753,CP-000753,uin,2316874895,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000754,CP-000754,brn,BRN-1999-0401-00754,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100754,CP-000754,uin,2316884028,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000755,CP-000755,brn,BRN-2000-0402-00755,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100755,CP-000755,uin,2316893155,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000756,CP-000756,brn,BRN-1978-0403-00756,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100756,CP-000756,uin,2316902284,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000757,CP-000757,brn,BRN-2013-0101-00757,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100757,CP-000757,uin,2316911416,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000758,CP-000758,brn,BRN-1958-0102-00758,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100758,CP-000758,uin,2316920546,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000759,CP-000759,brn,BRN-2024-0103-00759,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100759,CP-000759,uin,2316929677,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000760,CP-000760,brn,BRN-2008-0201-00760,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100760,CP-000760,uin,2316938803,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000761,CP-000761,brn,BRN-2009-0202-00761,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100761,CP-000761,uin,2316947933,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000762,CP-000762,brn,BRN-1972-0203-00762,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100762,CP-000762,uin,2316957063,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000763,CP-000763,brn,BRN-1988-0301-00763,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100763,CP-000763,uin,2316966190,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000764,CP-000764,brn,BRN-1974-0302-00764,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100764,CP-000764,uin,2316975321,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000765,CP-000765,brn,BRN-2016-0303-00765,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100765,CP-000765,uin,2316984456,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000766,CP-000766,brn,BRN-1982-0401-00766,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100766,CP-000766,uin,2316993589,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000767,CP-000767,brn,BRN-1956-0402-00767,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100767,CP-000767,uin,2317002717,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000768,CP-000768,brn,BRN-1998-0403-00768,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100768,CP-000768,uin,2317011842,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000769,CP-000769,brn,BRN-1968-0101-00769,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100769,CP-000769,uin,2317020978,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000770,CP-000770,brn,BRN-1993-0102-00770,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100770,CP-000770,uin,2317030107,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000771,CP-000771,brn,BRN-2003-0103-00771,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100771,CP-000771,uin,2317039235,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000772,CP-000772,brn,BRN-1966-0201-00772,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100772,CP-000772,uin,2317048367,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000773,CP-000773,brn,BRN-1999-0202-00773,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100773,CP-000773,uin,2317057496,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000774,CP-000774,brn,BRN-1998-0203-00774,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100774,CP-000774,uin,2317066993,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000775,CP-000775,brn,BRN-2001-0301-00775,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100775,CP-000775,uin,2317075758,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000776,CP-000776,brn,BRN-2004-0302-00776,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100776,CP-000776,uin,2317084886,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000777,CP-000777,brn,BRN-2015-0303-00777,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100777,CP-000777,uin,2317094018,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000778,CP-000778,brn,BRN-1966-0401-00778,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100778,CP-000778,uin,2317103143,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000779,CP-000779,brn,BRN-2002-0402-00779,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100779,CP-000779,uin,2317112276,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000780,CP-000780,brn,BRN-1998-0403-00780,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100780,CP-000780,uin,2317121402,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000781,CP-000781,brn,BRN-2012-0101-00781,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100781,CP-000781,uin,2317130534,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000782,CP-000782,brn,BRN-1974-0102-00782,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100782,CP-000782,uin,2317140033,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000783,CP-000783,brn,BRN-1968-0103-00783,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100783,CP-000783,uin,2317148799,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000784,CP-000784,brn,BRN-1970-0201-00784,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100784,CP-000784,uin,2317157928,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000785,CP-000785,brn,BRN-1982-0202-00785,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100785,CP-000785,uin,2317167058,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000786,CP-000786,brn,BRN-1958-0203-00786,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100786,CP-000786,uin,2317176184,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000787,CP-000787,brn,BRN-1968-0301-00787,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100787,CP-000787,uin,2317185317,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000788,CP-000788,brn,BRN-1992-0302-00788,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100788,CP-000788,uin,2317194442,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000789,CP-000789,brn,BRN-2014-0303-00789,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100789,CP-000789,uin,2317203578,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000790,CP-000790,brn,BRN-2009-0401-00790,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100790,CP-000790,uin,2317212704,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000791,CP-000791,brn,BRN-2014-0402-00791,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100791,CP-000791,uin,2317221839,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000792,CP-000792,brn,BRN-1975-0403-00792,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100792,CP-000792,uin,2317230966,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000793,CP-000793,brn,BRN-1956-0101-00793,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100793,CP-000793,uin,2317240094,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000794,CP-000794,brn,BRN-1963-0102-00794,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100794,CP-000794,uin,2317249220,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000795,CP-000795,brn,BRN-1997-0103-00795,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100795,CP-000795,uin,2317258357,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000796,CP-000796,brn,BRN-2004-0201-00796,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100796,CP-000796,uin,2317267480,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000797,CP-000797,brn,BRN-1954-0202-00797,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100797,CP-000797,uin,2317276616,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000798,CP-000798,brn,BRN-1958-0203-00798,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100798,CP-000798,uin,2317285745,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000799,CP-000799,brn,BRN-1948-0301-00799,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100799,CP-000799,uin,2317294872,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000800,CP-000800,brn,BRN-2002-0302-00800,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100800,CP-000800,uin,2317304001,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000801,CP-000801,brn,BRN-2000-0303-00801,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100801,CP-000801,uin,2317313138,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000802,CP-000802,brn,BRN-2024-0401-00802,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100802,CP-000802,uin,2317322267,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000803,CP-000803,brn,BRN-1964-0402-00803,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100803,CP-000803,uin,2317331396,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000804,CP-000804,brn,BRN-2002-0403-00804,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100804,CP-000804,uin,2317340528,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000805,CP-000805,brn,BRN-2001-0101-00805,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100805,CP-000805,uin,2317349656,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000806,CP-000806,brn,BRN-2003-0102-00806,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100806,CP-000806,uin,2317358787,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000807,CP-000807,brn,BRN-1992-0103-00807,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100807,CP-000807,uin,2317367917,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000808,CP-000808,brn,BRN-2000-0201-00808,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100808,CP-000808,uin,2317377048,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000809,CP-000809,brn,BRN-1990-0202-00809,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100809,CP-000809,uin,2317386170,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100810,CP-000810,uin,2317395300,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000811,CP-000811,brn,BRN-2014-0301-00811,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100811,CP-000811,uin,2317404437,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000812,CP-000812,brn,BRN-1984-0302-00812,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100812,CP-000812,uin,2317413564,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000813,CP-000813,brn,BRN-2014-0303-00813,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100813,CP-000813,uin,2317422690,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000814,CP-000814,brn,BRN-1950-0401-00814,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100814,CP-000814,uin,2317431822,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000815,CP-000815,brn,BRN-1968-0402-00815,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100815,CP-000815,uin,2317440950,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000816,CP-000816,brn,BRN-2025-0403-00816,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100816,CP-000816,uin,2317450089,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000817,CP-000817,brn,BRN-1948-0101-00817,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100817,CP-000817,uin,2317459214,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000818,CP-000818,brn,BRN-1999-0102-00818,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100818,CP-000818,uin,2317468347,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000819,CP-000819,brn,BRN-1969-0103-00819,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100819,CP-000819,uin,2317477479,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000820,CP-000820,brn,BRN-2017-0201-00820,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100820,CP-000820,uin,2317486602,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000821,CP-000821,brn,BRN-2001-0202-00821,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100821,CP-000821,uin,2317495735,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000822,CP-000822,brn,BRN-1973-0203-00822,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100822,CP-000822,uin,2317504868,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000823,CP-000823,brn,BRN-2020-0301-00823,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100823,CP-000823,uin,2317513995,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000824,CP-000824,brn,BRN-2017-0302-00824,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100824,CP-000824,uin,2317523122,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100825,CP-000825,uin,2317532256,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000826,CP-000826,brn,BRN-1976-0401-00826,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100826,CP-000826,uin,2317541384,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000827,CP-000827,brn,BRN-1994-0402-00827,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100827,CP-000827,uin,2317550519,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000828,CP-000828,brn,BRN-1997-0403-00828,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100828,CP-000828,uin,2317559644,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000829,CP-000829,brn,BRN-2013-0101-00829,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100829,CP-000829,uin,2317568776,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000830,CP-000830,brn,BRN-1977-0102-00830,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100830,CP-000830,uin,2317577902,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000831,CP-000831,brn,BRN-1976-0103-00831,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100831,CP-000831,uin,2317587033,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000832,CP-000832,brn,BRN-2013-0201-00832,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100832,CP-000832,uin,2317596165,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000833,CP-000833,brn,BRN-1981-0202-00833,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100833,CP-000833,uin,2317605290,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000834,CP-000834,brn,BRN-2012-0203-00834,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100834,CP-000834,uin,2317614426,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000835,CP-000835,brn,BRN-1955-0301-00835,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100835,CP-000835,uin,2317623557,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000836,CP-000836,brn,BRN-1973-0302-00836,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100836,CP-000836,uin,2317632689,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000837,CP-000837,brn,BRN-2025-0303-00837,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100837,CP-000837,uin,2317641815,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000838,CP-000838,brn,BRN-2006-0401-00838,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100838,CP-000838,uin,2317650942,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000839,CP-000839,brn,BRN-2004-0402-00839,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100839,CP-000839,uin,2317660074,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000840,CP-000840,brn,BRN-1991-0403-00840,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100840,CP-000840,uin,2317669209,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000841,CP-000841,brn,BRN-2007-0101-00841,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100841,CP-000841,uin,2317678335,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000842,CP-000842,brn,BRN-1990-0102-00842,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100842,CP-000842,uin,2317687460,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000843,CP-000843,brn,BRN-1982-0103-00843,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100843,CP-000843,uin,2317696592,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000844,CP-000844,brn,BRN-1988-0201-00844,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100844,CP-000844,uin,2317705722,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000845,CP-000845,brn,BRN-1960-0202-00845,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100845,CP-000845,uin,2317714855,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000846,CP-000846,brn,BRN-1967-0203-00846,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100846,CP-000846,uin,2317723986,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000847,CP-000847,brn,BRN-1991-0301-00847,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100847,CP-000847,uin,2317733115,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000848,CP-000848,brn,BRN-1976-0302-00848,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100848,CP-000848,uin,2317742241,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000849,CP-000849,brn,BRN-1987-0303-00849,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100849,CP-000849,uin,2317751375,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000850,CP-000850,brn,BRN-2014-0401-00850,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100850,CP-000850,uin,2317760508,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000851,CP-000851,brn,BRN-2013-0402-00851,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100851,CP-000851,uin,2317769634,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000852,CP-000852,brn,BRN-2009-0403-00852,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100852,CP-000852,uin,2317778769,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000853,CP-000853,brn,BRN-1960-0101-00853,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100853,CP-000853,uin,2317787894,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000854,CP-000854,brn,BRN-1996-0102-00854,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100854,CP-000854,uin,2317797027,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000855,CP-000855,brn,BRN-1957-0103-00855,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100855,CP-000855,uin,2317806152,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000856,CP-000856,brn,BRN-1997-0201-00856,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100856,CP-000856,uin,2317815283,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000857,CP-000857,brn,BRN-2018-0202-00857,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100857,CP-000857,uin,2317824411,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000858,CP-000858,brn,BRN-2002-0203-00858,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100858,CP-000858,uin,2317833547,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000859,CP-000859,brn,BRN-1996-0301-00859,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100859,CP-000859,uin,2317842670,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000860,CP-000860,brn,BRN-1988-0302-00860,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100860,CP-000860,uin,2317851802,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000861,CP-000861,brn,BRN-2007-0303-00861,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100861,CP-000861,uin,2317870185,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000862,CP-000862,brn,BRN-1991-0401-00862,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100862,CP-000862,uin,2317870061,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000863,CP-000863,brn,BRN-1972-0402-00863,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100863,CP-000863,uin,2317879191,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000864,CP-000864,brn,BRN-1991-0403-00864,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100864,CP-000864,uin,2317888329,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-000865,CP-000865,brn,BRN-1978-0101-00865,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
CI-100865,CP-000865,uin,2317897453,active,2026-01-10,2026-07-04T09:00:00Z,CRA-CORE
