uin,person_id,legacy_nid,given_name,family_name,birth_date,sex,district_code,address_area,settlement_type,identity_status,pending_merge_with_uin,match_basis,alive,birth_brn,updated_at,observed_at,source_system
2316783594,CP-000743,,Rafi743,Aquino,2017-08-26,female,XS-0402,XS-0402 sector 6,rural,active,,,true,BRN-2017-0402-00743,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316792723,CP-000744,,Ari744,Kone,1957-05-10,male,XS-0403,XS-0403 sector 7,rural,active,,,true,BRN-1957-0403-00744,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316801858,CP-000745,,Mika745,Mensah,1972-05-15,female,XS-0101,XS-0101 sector 8,urban,active,,,true,BRN-1972-0101-00745,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316810981,CP-000746,,Nela746,Raman,1992-03-28,male,XS-0102,XS-0102 sector 9,rural,active,,,true,BRN-1992-0102-00746,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316820114,CP-000747,,Tomas747,Almeida,1953-07-19,female,XS-0103,XS-0103 sector 1,rural,active,,,true,BRN-1953-0103-00747,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316829240,CP-000748,,Lina748,Mori,1979-09-04,male,XS-0201,XS-0201 sector 2,rural,active,,,true,BRN-1979-0201-00748,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316838371,CP-000749,,Zaid749,Khan,2012-12-10,female,XS-0202,XS-0202 sector 3,rural,active,,,true,BRN-2012-0202-00749,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316847503,CP-000750,,Rina750,Santos,1976-03-22,male,XS-0203,XS-0203 sector 4,urban,active,,,true,BRN-1976-0203-00750,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316856634,CP-000751,,Kiran751,Okafor,2004-09-08,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-2004-0301-00751,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316865768,CP-000752,,Eli752,Dela Cruz,1985-12-24,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-1985-0302-00752,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316874895,CP-000753,,Mara753,Aquino,2020-09-23,female,XS-0303,XS-0303 sector 7,urban,active,,,true,BRN-2020-0303-00753,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316884028,CP-000754,,Tala754,Kone,1999-11-14,male,XS-0401,XS-0401 sector 8,rural,active,,,true,BRN-1999-0401-00754,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316893155,CP-000755,,Rafi755,Mensah,2000-03-04,female,XS-0402,XS-0402 sector 9,urban,active,,,true,BRN-2000-0402-00755,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316902284,CP-000756,,Ari756,Raman,1978-05-01,male,XS-0403,XS-0403 sector 1,rural,active,,,true,BRN-1978-0403-00756,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316911416,CP-000757,,Mika757,Almeida,2013-10-16,female,XS-0101,XS-0101 sector 2,rural,active,,,true,BRN-2013-0101-00757,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316920546,CP-000758,,Nela758,Mori,1958-11-09,male,XS-0102,XS-0102 sector 3,rural,active,,,true,BRN-1958-0102-00758,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316929677,CP-000759,,Tomas759,Khan,2024-06-20,female,XS-0103,XS-0103 sector 4,rural,active,,,true,BRN-2024-0103-00759,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316938803,CP-000760,,Lina760,Santos,2008-03-11,male,XS-0201,XS-0201 sector 5,urban,active,,,true,BRN-2008-0201-00760,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316947933,CP-000761,,Zaid761,Okafor,2009-05-09,female,XS-0202,XS-0202 sector 6,rural,active,,,true,BRN-2009-0202-00761,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316957063,CP-000762,,Rina762,Dela Cruz,1972-03-28,male,XS-0203,XS-0203 sector 7,rural,active,,,true,BRN-1972-0203-00762,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316966190,CP-000763,,Kiran763,Aquino,1988-07-18,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-1988-0301-00763,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316975321,CP-000764,,Eli764,Kone,1974-06-22,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-1974-0302-00764,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316984456,CP-000765,,Mara765,Mensah,2016-02-17,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-2016-0303-00765,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2316993589,CP-000766,,Tala766,Raman,1982-05-27,male,XS-0401,XS-0401 sector 2,rural,active,,,true,BRN-1982-0401-00766,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317002717,CP-000767,,Rafi767,Almeida,1956-06-04,female,XS-0402,XS-0402 sector 3,rural,active,,,true,BRN-1956-0402-00767,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317011842,CP-000768,,Ari768,Mori,1998-03-22,male,XS-0403,XS-0403 sector 4,rural,active,,,true,BRN-1998-0403-00768,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317020978,CP-000769,,Mika769,Khan,1968-02-10,female,XS-0101,XS-0101 sector 5,rural,active,,,true,BRN-1968-0101-00769,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317030107,CP-000770,,Nela770,Santos,1993-12-13,male,XS-0102,XS-0102 sector 6,urban,active,,,true,BRN-1993-0102-00770,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317039235,CP-000771,,Tomas771,Okafor,2003-10-08,female,XS-0103,XS-0103 sector 7,rural,active,,,true,BRN-2003-0103-00771,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317048367,CP-000772,,Lina772,Dela Cruz,1966-03-01,male,XS-0201,XS-0201 sector 8,rural,active,,,true,BRN-1966-0201-00772,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317057496,CP-000773,,Zaid773,Aquino,1999-12-10,female,XS-0202,XS-0202 sector 9,rural,active,,,true,BRN-1999-0202-00773,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317066993,CP-000774,,Rina774,Kone,1998-11-16,male,XS-0203,XS-0203 sector 1,rural,active,,,true,BRN-1998-0203-00774,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317075758,CP-000775,,Kiran775,Mensah,2001-02-09,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-2001-0301-00775,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317084886,CP-000776,,Eli776,Raman,2004-03-06,male,XS-0302,XS-0302 sector 3,urban,active,,,true,BRN-2004-0302-00776,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317094018,CP-000777,,Mara777,Almeida,2015-06-13,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-2015-0303-00777,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317103143,CP-000778,,Tala778,Mori,1966-09-21,male,XS-0401,XS-0401 sector 5,rural,active,,,true,BRN-1966-0401-00778,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317112276,CP-000779,,Rafi779,Khan,2002-10-13,female,XS-0402,XS-0402 sector 6,rural,active,,,true,BRN-2002-0402-00779,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317121402,CP-000780,,Ari780,Santos,1998-01-15,male,XS-0403,XS-0403 sector 7,urban,active,,,true,BRN-1998-0403-00780,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317130534,CP-000781,,Mika781,Okafor,2012-03-04,female,XS-0101,XS-0101 sector 8,rural,active,,,true,BRN-2012-0101-00781,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317140033,CP-000782,,Nela782,Dela Cruz,1974-12-27,male,XS-0102,XS-0102 sector 9,rural,active,,,true,BRN-1974-0102-00782,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317148799,CP-000783,,Tomas783,Aquino,1968-11-16,female,XS-0103,XS-0103 sector 1,rural,active,,,true,BRN-1968-0103-00783,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317157928,CP-000784,,Lina784,Kone,1970-02-05,male,XS-0201,XS-0201 sector 2,rural,active,,,true,BRN-1970-0201-00784,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317167058,CP-000785,,Zaid785,Mensah,1982-03-22,female,XS-0202,XS-0202 sector 3,urban,active,,,true,BRN-1982-0202-00785,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317176184,CP-000786,,Rina786,Raman,1958-04-05,male,XS-0203,XS-0203 sector 4,rural,active,,,true,BRN-1958-0203-00786,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317185317,CP-000787,,Kiran787,Almeida,1968-12-17,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-1968-0301-00787,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317194442,CP-000788,,Eli788,Mori,1992-08-15,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-1992-0302-00788,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317203578,CP-000789,,Mara789,Khan,2014-03-04,female,XS-0303,XS-0303 sector 7,urban,active,,,true,BRN-2014-0303-00789,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317212704,CP-000790,,Tala790,Santos,2009-05-28,male,XS-0401,XS-0401 sector 8,urban,active,,,true,BRN-2009-0401-00790,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317221839,CP-000791,,Rafi791,Okafor,2014-05-18,female,XS-0402,XS-0402 sector 9,rural,active,,,true,BRN-2014-0402-00791,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317230966,CP-000792,,Ari792,Dela Cruz,1975-10-03,male,XS-0403,XS-0403 sector 1,rural,active,,,true,BRN-1975-0403-00792,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317240094,CP-000793,,Mika793,Aquino,1956-08-06,female,XS-0101,XS-0101 sector 2,rural,active,,,true,BRN-1956-0101-00793,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317249220,CP-000794,,Nela794,Kone,1963-08-20,male,XS-0102,XS-0102 sector 3,rural,active,,,true,BRN-1963-0102-00794,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317258357,CP-000795,,Tomas795,Mensah,1997-06-13,female,XS-0103,XS-0103 sector 4,urban,active,,,true,BRN-1997-0103-00795,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317267480,CP-000796,,Lina796,Raman,2004-06-04,male,XS-0201,XS-0201 sector 5,rural,active,,,true,BRN-2004-0201-00796,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317276616,CP-000797,,Zaid797,Almeida,1954-10-13,female,XS-0202,XS-0202 sector 6,rural,active,,,true,BRN-1954-0202-00797,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317285745,CP-000798,,Rina798,Mori,1958-10-27,male,XS-0203,XS-0203 sector 7,rural,active,,,true,BRN-1958-0203-00798,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317294872,CP-000799,,Kiran799,Khan,1948-06-22,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-1948-0301-00799,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317304001,CP-000800,,Eli800,Santos,2002-07-28,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-2002-0302-00800,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317313138,CP-000801,,Mara801,Okafor,2000-11-08,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-2000-0303-00801,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317322267,CP-000802,,Tala802,Dela Cruz,2024-08-20,male,XS-0401,XS-0401 sector 2,rural,active,,,true,BRN-2024-0401-00802,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317331396,CP-000803,,Rafi803,Aquino,1964-09-17,female,XS-0402,XS-0402 sector 3,rural,active,,,true,BRN-1964-0402-00803,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317340528,CP-000804,,Ari804,Kone,2002-02-11,male,XS-0403,XS-0403 sector 4,rural,active,,,true,BRN-2002-0403-00804,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317349656,CP-000805,,Mika805,Mensah,2001-04-10,female,XS-0101,XS-0101 sector 5,urban,active,,,true,BRN-2001-0101-00805,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317358787,CP-000806,,Nela806,Raman,2003-02-19,male,XS-0102,XS-0102 sector 6,rural,active,,,true,BRN-2003-0102-00806,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317367917,CP-000807,,Tomas807,Almeida,1992-05-13,female,XS-0103,XS-0103 sector 7,rural,active,,,true,BRN-1992-0103-00807,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317377048,CP-000808,,Lina808,Mori,2000-01-16,male,XS-0201,XS-0201 sector 8,rural,active,,,true,BRN-2000-0201-00808,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317386170,CP-000809,,Zaid809,Khan,1990-07-03,female,XS-0202,XS-0202 sector 9,rural,active,,,true,BRN-1990-0202-00809,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317395300,CP-000810,,Rina810,Santos,2023-05-15,male,XS-0203,XS-0203 sector 1,urban,active,,,true,,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317404437,CP-000811,,Kiran811,Okafor,2014-12-05,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-2014-0301-00811,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317413564,CP-000812,,Eli812,Dela Cruz,1984-01-28,male,XS-0302,XS-0302 sector 3,urban,active,,,true,BRN-1984-0302-00812,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317422690,CP-000813,,Mara813,Aquino,2014-03-23,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-2014-0303-00813,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317431822,CP-000814,,Tala814,Kone,1950-01-13,male,XS-0401,XS-0401 sector 5,rural,active,,,true,BRN-1950-0401-00814,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317440950,CP-000815,,Rafi815,Mensah,1968-01-26,female,XS-0402,XS-0402 sector 6,urban,active,,,true,BRN-1968-0402-00815,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317450089,CP-000816,,Ari816,Raman,2025-03-17,male,XS-0403,XS-0403 sector 7,rural,active,,,true,BRN-2025-0403-00816,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317459214,CP-000817,,Mika817,Almeida,1948-04-02,female,XS-0101,XS-0101 sector 8,rural,active,,,true,BRN-1948-0101-00817,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317468347,CP-000818,,Nela818,Mori,1999-11-11,male,XS-0102,XS-0102 sector 9,rural,active,,,true,BRN-1999-0102-00818,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317477479,CP-000819,,Tomas819,Khan,1969-09-23,female,XS-0103,XS-0103 sector 1,rural,active,,,true,BRN-1969-0103-00819,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317486602,CP-000820,,Lina820,Santos,2017-05-07,male,XS-0201,XS-0201 sector 2,urban,active,,,true,BRN-2017-0201-00820,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317495735,CP-000821,,Zaid821,Okafor,2001-01-03,female,XS-0202,XS-0202 sector 3,rural,active,,,true,BRN-2001-0202-00821,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317504868,CP-000822,,Rina822,Dela Cruz,1973-11-25,male,XS-0203,XS-0203 sector 4,rural,active,,,true,BRN-1973-0203-00822,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317513995,CP-000823,,Kiran823,Aquino,2020-12-15,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-2020-0301-00823,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317523122,CP-000824,,Eli824,Kone,2017-04-05,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-2017-0302-00824,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317532256,CP-000825,,Mara825,Mensah,2024-07-24,female,XS-0303,XS-0303 sector 7,urban,active,,,true,,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317541384,CP-000826,,Tala826,Raman,1976-11-20,male,XS-0401,XS-0401 sector 8,rural,active,,,true,BRN-1976-0401-00826,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317550519,CP-000827,,Rafi827,Almeida,1994-06-27,female,XS-0402,XS-0402 sector 9,rural,active,,,true,BRN-1994-0402-00827,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317559644,CP-000828,,Ari828,Mori,1997-09-06,male,XS-0403,XS-0403 sector 1,rural,active,,,true,BRN-1997-0403-00828,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317568776,CP-000829,,Mika829,Khan,2013-07-17,female,XS-0101,XS-0101 sector 2,rural,active,,,true,BRN-2013-0101-00829,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317577902,CP-000830,,Nela830,Santos,1977-04-17,male,XS-0102,XS-0102 sector 3,urban,active,,,true,BRN-1977-0102-00830,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317587033,CP-000831,,Tomas831,Okafor,1976-11-23,female,XS-0103,XS-0103 sector 4,rural,active,,,true,BRN-1976-0103-00831,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317596165,CP-000832,,Lina832,Dela Cruz,2013-04-02,male,XS-0201,XS-0201 sector 5,rural,active,,,true,BRN-2013-0201-00832,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317605290,CP-000833,,Zaid833,Aquino,1981-07-02,female,XS-0202,XS-0202 sector 6,rural,active,,,true,BRN-1981-0202-00833,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317614426,CP-000834,,Rina834,Kone,2012-12-06,male,XS-0203,XS-0203 sector 7,rural,active,,,true,BRN-2012-0203-00834,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317623557,CP-000835,,Kiran835,Mensah,1955-03-02,female,XS-0301,XS-0301 sector 8,urban,active,,,true,BRN-1955-0301-00835,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317632689,CP-000836,,Eli836,Raman,1973-01-03,male,XS-0302,XS-0302 sector 9,urban,active,,,true,BRN-1973-0302-00836,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317641815,CP-000837,,Mara837,Almeida,2025-03-12,female,XS-0303,XS-0303 sector 1,urban,active,,,true,BRN-2025-0303-00837,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317650942,CP-000838,,Tala838,Mori,2006-09-01,male,XS-0401,XS-0401 sector 2,rural,active,,,true,BRN-2006-0401-00838,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317660074,CP-000839,,Rafi839,Khan,2004-07-11,female,XS-0402,XS-0402 sector 3,rural,active,,,true,BRN-2004-0402-00839,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317669209,CP-000840,,Ari840,Santos,1991-10-13,male,XS-0403,XS-0403 sector 4,urban,active,,,true,BRN-1991-0403-00840,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317678335,CP-000841,,Mika841,Okafor,2007-12-20,female,XS-0101,XS-0101 sector 5,rural,active,,,true,BRN-2007-0101-00841,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317687460,CP-000842,,Nela842,Dela Cruz,1990-07-22,male,XS-0102,XS-0102 sector 6,rural,active,,,true,BRN-1990-0102-00842,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317696592,CP-000843,,Tomas843,Aquino,1982-02-19,female,XS-0103,XS-0103 sector 7,rural,active,,,true,BRN-1982-0103-00843,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317705722,CP-000844,,Lina844,Kone,1988-01-08,male,XS-0201,XS-0201 sector 8,rural,active,,,true,BRN-1988-0201-00844,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317714855,CP-000845,,Zaid845,Mensah,1960-11-25,female,XS-0202,XS-0202 sector 9,urban,active,,,true,BRN-1960-0202-00845,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317723986,CP-000846,,Rina846,Raman,1967-04-06,male,XS-0203,XS-0203 sector 1,rural,active,,,true,BRN-1967-0203-00846,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317733115,CP-000847,,Kiran847,Almeida,1991-12-19,female,XS-0301,XS-0301 sector 2,urban,active,,,true,BRN-1991-0301-00847,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317742241,CP-000848,,Eli848,Mori,1976-02-21,male,XS-0302,XS-0302 sector 3,urban,active,,,true,BRN-1976-0302-00848,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317751375,CP-000849,,Mara849,Khan,1987-03-17,female,XS-0303,XS-0303 sector 4,urban,active,,,true,BRN-1987-0303-00849,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317760508,CP-000850,,Tala850,Santos,2014-05-19,male,XS-0401,XS-0401 sector 5,urban,active,,,true,BRN-2014-0401-00850,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317769634,CP-000851,,Rafi851,Okafor,2013-02-14,female,XS-0402,XS-0402 sector 6,rural,active,,,true,BRN-2013-0402-00851,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317778769,CP-000852,,Ari852,Dela Cruz,2009-04-18,male,XS-0403,XS-0403 sector 7,rural,active,,,true,BRN-2009-0403-00852,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317787894,CP-000853,,Mika853,Aquino,1960-10-05,female,XS-0101,XS-0101 sector 8,rural,active,,,true,BRN-1960-0101-00853,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317797027,CP-000854,,Nela854,Kone,1996-08-22,male,XS-0102,XS-0102 sector 9,rural,active,,,true,BRN-1996-0102-00854,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317806152,CP-000855,,Tomas855,Mensah,1957-12-01,female,XS-0103,XS-0103 sector 1,urban,active,,,true,BRN-1957-0103-00855,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317815283,CP-000856,,Lina856,Raman,1997-09-24,male,XS-0201,XS-0201 sector 2,rural,active,,,true,BRN-1997-0201-00856,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317824411,CP-000857,,Zaid857,Almeida,2018-06-18,female,XS-0202,XS-0202 sector 3,rural,active,,,true,BRN-2018-0202-00857,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317833547,CP-000858,,Rina858,Mori,2002-09-19,male,XS-0203,XS-0203 sector 4,rural,active,,,true,BRN-2002-0203-00858,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317842670,CP-000859,,Kiran859,Khan,1996-10-24,female,XS-0301,XS-0301 sector 5,urban,active,,,true,BRN-1996-0301-00859,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317851802,CP-000860,,Eli860,Santos,1988-01-17,male,XS-0302,XS-0302 sector 6,urban,active,,,true,BRN-1988-0302-00860,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317870185,CP-000861,,Mara861,Okafor,2007-12-01,female,XS-0303,XS-0303 sector 7,urban,active,,,true,BRN-2007-0303-00861,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317870061,CP-000862,,Tala862,Dela Cruz,1991-06-03,male,XS-0401,XS-0401 sector 8,rural,active,,,true,BRN-1991-0401-00862,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317879191,CP-000863,,Rafi863,Aquino,1972-02-18,female,XS-0402,XS-0402 sector 9,rural,active,,,true,BRN-1972-0402-00863,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317888329,CP-000864,,Ari864,Kone,1991-09-12,male,XS-0403,XS-0403 sector 1,rural,active,,,true,BRN-1991-0403-00864,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317897453,CP-000865,,Mika865,Mensah,1978-07-24,female,XS-0101,XS-0101 sector 2,urban,active,,,true,BRN-1978-0101-00865,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
2317906583,CP-000866,,Nela866,Raman,2017-07-07,male,XS-0102,XS-0102 sector 3,rural,active,,,true,BRN-2017-0102-00866,2026-07-04T09:00:00Z,2026-07-04T09:00:00Z,NIA-SOLMARAID
